State,District,Latitude,Longitude,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,Workers,Male_Workers,Female_Workers,Non_Workers,Agricultural_Workers,Household_Workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Religion_Not_Stated,Housholds_with_Electric_Lighting,Households_with_Internet,Households_with_Computer,Rural_Households,Urban_Households,Households,Below_Primary_Education,Primary_Education,Middle_Education,Secondary_Education,Higher_Education,Graduate_Education,Other_Education,Literate_Education,Illiterate_Education,Total_Education,Age_Group_0_29,Age_Group_30_49,Age_Group_50,Age not stated,Households_with_Bicycle,Households_with_Car_Jeep_Van,Households_with_Scooter_Motorcycle_Moped,Households_with_Television,Households_with_Telephone_Mobile_Phone,Ownership_Owned_Households,Ownership_Rented_Households,Household_size_1_person_Households,Household_size_2_persons_Households,Household_size_1_to_2_persons,Household_size_3_persons_Households,Household_size_3_to_5_persons_Households,Household_size_4_persons_Households,Household_size_5_persons_Households,Household_size_6_8_persons_Households,Household_size_9_persons_and_above_Households,Power_Parity_Less_than_Rs_45000,Power_Parity_Rs_45000_90000,Power_Parity_Rs_90000_150000,Power_Parity_Rs_45000_150000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_240000_330000,Power_Parity_Rs_150000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Above_Rs_545000,Total_Power_Parity,sex_ratio,litracy_rate
Karnataka,Bidar,17.950361730769224,77.19459961538459,558,1703300,870665,832635,1042673,597198,445475,702608,459050,243558,1000692,280091,18095,1289709,335184,35438,1145,30453,680,521,10170,271439,3971,36072,287134,102269,389403,188998,474921,194233,181076,105347,54900,12885,1212360,515395,1727755,1018195,397120,287271,714,102869,9724,44813,116314,187983,278386,30830,8519,21648,30167,28370,150730,53752,68608,107588,25036,377,735,529,1264,168,143,311,201,246,447,50,2448,96.0,61.21487700346386
Karnataka,Bijapur,16.84015316666667,75.95909166666665,417,255230,128663,126567,86919,54076,32843,134525,71591,62934,120705,49859,1399,245151,1617,2709,68,1649,15,3793,228,12516,117,1462,50449,7942,58391,25597,22787,14170,7192,6755,3421,147,80069,163278,243347,167348,63802,23927,153,16830,305,2625,4215,5033,47682,1846,2429,6408,8837,7852,25936,9267,8817,13973,1656,293,528,383,911,71,23,94,19,30,49,40,1387,98.0,34.05516592877013
Karnataka,Chikmagalur,13.425288289676422,75.67626502311249,570,1137961,566622,571339,818345,438257,380088,565774,357889,207885,572187,126600,8873,1004553,101235,26000,182,109,4710,4,1168,238505,4510,18727,311660,80766,392426,114570,257550,160083,177585,96470,72420,12631,891309,204371,1095680,564994,341380,230864,723,76379,15446,59192,169969,196527,216586,41283,11977,28314,40291,48104,182344,84585,49655,42270,7268,239,538,521,1059,143,86,229,121,196,317,151,1996,101.0,71.91327295047897
Karnataka,Chitradurga,14.29102220394736,76.57821957236843,566,1659456,840843,818613,1087392,607188,480204,856587,513311,343276,802869,294337,26235,1520553,128751,3175,322,84,3778,128,2665,307257,5711,28897,349704,97644,447348,188329,332648,196470,217567,132435,75262,22078,1164789,452975,1617764,891230,460057,306412,1757,102607,7425,55959,174344,206637,298987,46758,11497,29092,40589,48344,213641,91516,73781,81805,18108,365,699,534,1233,158,127,285,177,253,430,60,2374,97.0,65.52701608237881
Karnataka,Davanagere,14.330414586709884,75.91723841166937,567,1945497,986400,959097,1308540,720637,587903,875207,585639,289568,1070290,295873,31438,1658465,265805,5420,307,164,6417,1743,7176,372671,7320,39416,354680,176011,530691,242130,446793,206686,269748,154781,123863,32375,1476376,467414,1943790,1068518,538551,336173,2255,146389,15449,90291,256051,284572,320621,73448,10904,31291,42195,54589,249307,109193,85525,89741,23597,406,865,723,1588,233,169,402,237,337,574,91,3062,97.0,67.25993409396159
Karnataka,Dharwad,15.343831376975173,75.13831264108359,562,1847023,937206,909817,1301664,711776,589888,784833,543776,241057,1062190,207642,16463,1390020,386834,28747,1486,715,29037,2748,7436,347962,15013,49585,199707,283397,483104,252596,383041,185530,227113,143453,137768,34302,1363803,428556,1792359,1017935,505688,322577,823,111313,21127,91208,233604,266330,275419,87134,12363,32050,44413,52869,223035,92142,78024,79875,24731,289,801,937,1738,415,170,585,237,386,623,284,3519,97.0,70.47362160622797
Karnataka,Gadag,15.507128256880746,75.64861302752298,561,1064570,537147,527423,700177,397178,302999,495722,310412,185310,568848,200310,15485,907750,143665,3432,231,79,5993,74,3346,198064,3373,15625,180066,111906,291972,121615,244640,112703,105150,63816,42053,12822,702799,306138,1008937,601578,279069,183409,514,73191,5205,30957,104708,128416,175742,32788,8697,18430,27127,27970,121985,48139,45876,51064,15426,218,479,402,881,132,97,229,136,187,323,49,1699,98.0,65.77087462543562
Karnataka,Gulbarga,17.070459515951594,76.87503850385033,579,2566326,1301755,1264571,1427368,828359,599009,1087028,680001,407027,1479298,415267,25891,2011014,513125,8344,826,9589,4865,330,18233,404767,9752,52483,400704,199303,600007,177860,579057,270622,290570,153746,104256,20492,1596603,883704,2480307,1570719,604665,388935,2007,118463,12872,73797,222126,307848,378218,79335,13541,31790,45331,43936,217746,77749,96061,158370,43798,761,1552,1211,2763,409,306,715,428,554,982,157,5378,97.0,55.61912243417243
Karnataka,Hassan,12.945098749999998,76.11049549999997,574,1776421,883667,892754,1225256,668836,556420,903580,560452,343128,872841,165910,16126,1630814,120011,15611,289,623,5820,3,3250,400702,4851,23444,496103,132878,628981,182255,354480,232531,292369,147837,103152,27774,1340398,401227,1741625,877340,522039,375918,1124,138247,14979,97603,272295,307439,363138,57085,19258,43577,62835,74226,290412,139331,76855,67234,8811,390,773,665,1438,184,131,315,183,297,480,119,2743,101.0,68.9732895524203
Karnataka,Haveri,14.737582809224318,75.3961230607966,564,1597668,819128,778540,1085443,603793,481650,730066,490731,239335,867602,311263,20217,1281878,297927,2406,419,68,9834,702,4434,295937,2456,17819,315076,98488,413564,240925,430529,201965,158442,84357,55310,16830,1188358,383494,1571852,904453,426094,266586,535,117943,5681,47577,155076,194815,280133,37221,10102,25544,35646,42726,195266,80865,71675,75502,19042,353,671,482,1153,153,127,280,178,224,402,52,2240,95.0,67.93920889696733
Karnataka,Kodagu,12.39684468085106,75.79336595744688,576,554519,274608,279911,412877,215302,197575,278938,172100,106838,275581,15153,1549,448986,87274,17130,139,126,250,220,394,113931,3308,10758,181182,31792,212974,51287,111562,75291,86232,54939,43225,8251,430787,91352,522139,276918,163360,113919,322,20075,16963,22161,83016,104109,93366,22511,8568,19579,28147,25415,89880,40686,23779,17490,2786,116,255,239,494,75,36,111,50,81,131,90,942,102.0,74.4567814628534
Karnataka,Kolar,13.312799881235172,78.01376947743476,581,1536401,776396,760005,1016219,564110,452109,717872,454048,263824,818529,201233,24178,1305431,199873,26722,253,150,2494,92,1386,309494,5051,27235,326567,151042,477609,138015,289841,228422,225498,107929,71422,17961,1079088,399089,1478177,841499,419380,274240,1282,127046,9208,85198,209698,223139,261316,60630,12543,29989,42532,46381,200532,88678,65473,72881,15045,477,1007,799,1806,206,193,399,271,394,665,41,3389,98.0,66.14282339050807
Karnataka,Koppal,15.651253271028034,76.1617048598131,560,1389920,699926,689994,809085,468785,340300,654766,387974,266792,735154,273016,18794,1218024,161770,4081,296,85,2898,461,2305,223166,2135,15263,272968,64681,337649,222140,357098,127605,113028,72243,43967,10431,946512,472182,1418694,855430,330393,202984,1113,97577,6211,45100,113995,166636,212484,41112,8663,19194,27857,28367,131395,49603,53425,75020,25124,317,577,394,971,124,106,230,149,182,331,42,1889,99.0,58.210904224703576
Karnataka,Mandya,12.574901806239744,76.81570098522172,573,1805769,905085,900684,1149649,638668,510981,871408,575203,296205,934361,216159,17834,1712695,77801,8506,322,299,3607,109,2430,391033,3367,20265,458867,103435,562302,145178,309476,226552,308624,157839,102838,19987,1270494,504734,1775228,902307,527236,375100,1126,192330,8188,96273,236020,265094,370797,47339,18494,41173,59667,72440,281659,131996,77223,72273,12979,408,779,609,1388,156,134,290,188,300,488,53,2628,100.0,63.66534146947921
Karnataka,Mysore,12.248100259403367,76.52881802853437,577,3001127,1511600,1489527,1962180,1063766,898414,1314268,921803,392465,1686859,311002,28162,2631985,290549,39361,1255,16194,14419,493,6871,640868,28397,80086,540596,380386,920982,207091,537686,404565,452412,222230,212541,26834,2063359,747237,2810596,1580116,865220,553705,2086,252546,40420,211066,441131,472605,529209,139947,27738,67567,95305,118632,457208,215723,122853,113521,22388,535,1222,1261,2483,525,237,762,330,537,867,349,4995,99.0,65.38143837298455
Karnataka,Raichur,16.050795353982295,76.87368606194688,559,1928812,964511,964301,979769,577213,402556,903413,530373,373040,1025399,383526,19095,1634062,272022,10394,538,2265,4156,29,5346,314547,5200,33903,330446,125402,455848,147743,385673,163709,153346,82082,50463,14622,997638,783126,1780764,1196670,465173,265810,1159,120959,11104,70603,162411,242634,300223,48296,11501,27037,38538,39557,178262,67172,71533,109289,33248,438,807,516,1323,213,166,379,232,219,451,80,2672,100.0,50.79650064391967
Karnataka,Shimoga,14.063845885634592,75.17882078103197,568,1752753,877415,875338,1263016,674938,588078,780598,534487,246111,972155,246464,15087,1479424,234664,26521,400,120,9234,367,2023,363835,8791,35207,352444,201662,554106,191641,385978,292481,251095,132138,111753,18036,1383122,355222,1738344,913150,513297,325542,764,165796,20781,111532,259899,299155,315329,77868,14967,37377,52344,65181,269559,124966,79412,67079,13157,336,796,816,1612,271,150,421,209,340,549,200,3119,100.0,72.058983781514
Karnataka,Tumkur,13.592467760074973,77.02297966260545,571,2678980,1350594,1328386,1813391,1006024,807367,1354646,837512,517134,1324334,352286,54523,2413812,245923,9130,477,187,5067,161,4223,562769,7971,41751,685443,204799,890242,270373,500593,386998,423738,213588,143735,30687,1969712,686274,2655986,1351461,760936,564196,2387,276586,14929,137806,321848,372910,532693,93096,32503,67398,99901,109455,407282,183042,114785,110970,18241,613,1186,911,2097,289,220,509,309,423,732,116,4067,98.0,67.68960574547029
Karnataka,Udupi,13.450404228534568,74.72009990316337,569,1177361,562131,615230,926429,465704,460725,513241,335399,177842,664120,63390,10580,1009179,96740,65838,232,161,4534,155,522,224814,9070,24817,269817,115572,385389,142493,286193,176260,178094,109663,107279,18444,1018426,204028,1222454,559565,340903,276234,659,79637,21349,65169,173033,220948,220662,21037,11115,23243,34358,34943,136103,58352,42808,53755,22097,209,518,534,1052,236,73,309,103,167,270,259,2100,109.0,78.68691081155228
Kerala,Alappuzha,9.542602965599087,76.38010796263319,598,2127789,1013142,1114647,1852797,890552,962245,804471,536738,267733,1323318,71706,35865,1460447,224545,435056,268,146,74,311,6942,507913,28842,71593,331419,392117,723536,133039,334339,418953,573306,274789,198858,58096,1991380,163991,2155371,891512,648522,585591,2164,229196,42404,144891,425707,466736,496464,24772,20266,60721,80987,102594,368315,168549,97172,70844,8129,516,1012,940,1952,226,283,509,109,167,276,116,3368,110.0,87.07616215705599
Kerala,Ernakulam,10.004879301987431,76.26957729035381,595,3282388,1619557,1662831,2855676,1425723,1429953,1249343,913249,336094,2033045,71391,23976,1509557,514397,1248137,860,614,1176,1083,6564,771287,88737,184167,369694,804997,1174691,212263,446380,554817,702511,389793,429880,113133,2848777,268315,3117092,1396968,1024720,858010,2690,250078,135307,322394,696129,741106,689970,88824,23843,85162,109005,149988,568385,270983,147414,103994,10353,654,1594,1933,3527,466,452,918,384,398,782,392,6274,103.0,86.99995247362591
Kerala,Idukki,9.80480963855423,77.04586641566264,596,1108974,552808,556166,923010,471881,451129,516363,331710,184653,592611,145698,6888,541854,82206,481507,100,189,44,384,2690,244844,8250,24863,391610,20823,412433,79149,166604,209398,261237,136428,86136,19252,958204,126589,1084793,494456,352163,261471,884,19378,21976,35855,207519,247060,222531,26014,10608,32718,43326,47205,192158,90960,53993,38760,2732,329,508,265,773,138,92,230,11,16,27,16,1374,101.0,83.23098647939446
Kerala,Kannur,11.941523076923056,75.35209891725934,589,2523003,1181446,1341557,2138434,1012956,1125478,824116,609377,214739,1698887,82988,12875,1509592,742483,262526,424,1118,193,722,5945,511167,32653,83940,306288,566191,872479,204713,487016,491844,540383,308670,217203,40277,2290106,279352,2569458,1187177,741984,588081,5761,66300,44108,76530,423337,503214,507341,28563,19717,54436,74153,87111,330674,149708,93855,101710,36672,536,1272,1292,2564,259,373,632,281,370,651,49,4432,114.0,84.75748938863728
Kerala,Kasaragod,12.33310309912974,75.07768497134369,588,1307375,628613,678762,1037492,516476,521016,462998,325095,137903,844377,38774,24496,729987,486913,87454,151,362,130,152,2226,237670,10378,32484,251641,166164,417805,115476,268084,230416,238900,122657,76192,16585,1068310,212905,1281215,688763,369883,246975,1754,27736,19438,34267,179664,239445,240351,22502,8292,22720,31012,39574,157758,68195,49989,58340,20652,305,607,581,1188,126,183,309,78,80,158,28,1988,108.0,79.35687924275744
Kerala,Kollam,8.929388820570157,76.6360775852431,600,2635375,1246968,1388407,2240273,1074345,1165928,912025,644362,267663,1723350,92193,21511,1697635,508500,421598,208,272,63,619,6480,630767,31542,83133,523715,401415,925130,172247,406592,562529,595191,307950,233402,64052,2341963,231286,2573249,1177359,795245,660965,1806,157906,58867,144080,525754,569631,597009,51410,26711,76792,103503,132475,466519,221052,112992,83769,9485,667,1228,1056,2284,295,351,646,84,126,210,103,3910,111.0,85.00775032016317
Kerala,Kottayam,9.643701174068417,76.46059673302705,597,1974551,968289,1006262,1749798,861592,888206,735735,530322,205413,1238816,63052,18523,983598,126499,858608,204,358,83,565,4636,464039,37849,83999,481967,196194,678161,117681,271496,373998,475724,280720,221350,52339,1793308,134393,1927701,811653,596302,565048,1548,76041,73096,122177,406922,451226,434540,37276,15538,54557,70095,84509,330354,150425,95420,74003,6001,481,918,893,1811,241,276,517,105,70,175,88,3071,104.0,88.61751355118201
Kerala,Kozhikode,11.392924270557026,75.71158720159153,591,3086293,1470942,1615351,2615443,1266939,1348504,948981,752333,196648,2137312,64198,13312,1734958,1211131,131516,297,235,601,588,6967,641660,36791,107602,323793,666543,990336,247996,564392,647221,630818,351267,250117,53166,2744977,335520,3080497,1487644,909581,686109,2959,94227,54277,149330,490719,632201,638772,35910,20408,63700,84108,114136,444561,198560,131865,122779,32377,770,1476,1070,2546,354,307,661,208,338,546,71,4594,110.0,84.74383345975252
Kerala,Malappuram,10.97329875666072,75.93910775606876,592,4112920,1960328,2152592,3311315,1597404,1713911,1062424,898157,164267,3050496,117405,18423,1135259,2888849,81556,205,179,68,579,6225,730119,27909,119918,634543,522586,1157129,415601,770417,814285,933793,392867,203779,41344,3572086,622345,4194431,2406005,1041361,662311,3243,96908,59145,138096,485406,720497,719609,47021,19178,49957,69135,92845,425449,169215,163389,200802,79209,1156,1776,892,2668,480,265,745,73,111,184,83,4838,110.0,80.51007556675063
Kerala,Palakkad,10.784926903553291,76.49980490693744,593,2809934,1359478,1450456,2239492,1122600,1116892,1042340,746121,296219,1767594,249949,25035,1875980,812936,114397,220,238,78,400,5685,587583,27162,69440,665899,228442,894341,249198,492864,608176,572412,232109,180540,36370,2371669,439934,2811603,1395222,802611,608966,3135,101999,43458,145549,447169,533223,575878,39417,27077,62135,89212,98388,394623,174911,121324,112468,31984,692,1253,1078,2331,294,384,678,60,90,150,78,3929,107.0,79.69909613535407
Kerala,Thiruvananthapuram,8.537101759082221,76.88711502868073,601,3301427,1581678,1719749,2785408,1354857,1430551,1231669,864101,367568,2069758,94470,28587,2194057,452915,630573,404,301,76,1082,22019,783872,71621,155321,559293,609824,1169117,206328,460690,642470,682156,389161,381782,76129,2838716,309042,3147758,1488441,989238,820024,3724,136964,96456,220675,658734,697741,727418,83983,41529,99737,141266,156362,568815,271600,140853,103948,14745,766,1611,1689,3300,424,491,915,214,302,516,273,5770,109.0,84.36981947503307
Kerala,Thrissur,10.458932647907687,76.12321940836945,594,3121200,1480763,1640437,2678548,1282261,1396287,1095727,789511,306216,2025473,73941,27883,1823442,532839,757484,259,278,62,585,6251,721625,56148,132774,336748,715119,1051867,222627,445696,524387,821831,362657,338600,71535,2787333,307665,3094998,1394214,931841,792182,2963,248933,84016,220583,616644,671105,683102,48702,28012,86762,114774,138655,499304,228326,132323,107091,22661,622,1548,1722,3270,449,397,846,438,247,685,189,5612,111.0,85.81789055491478
Kerala,Wayanad,11.715277464788736,76.07587007042254,590,817420,401684,415736,645585,328136,317449,340077,228639,111438,477343,101630,4574,404460,234185,174453,61,312,1797,286,1866,149864,4712,15944,266183,11805,277988,65326,144896,137227,184266,87042,51111,8786,678654,131211,809865,412806,246590,157326,698,15359,13027,22721,109972,155220,166448,12409,6132,17127,23259,29933,125105,57494,37678,32026,5013,234,385,260,645,94,98,192,6,9,15,9,1095,103.0,78.97837097208289
Madhya Pradesh,Anuppur,23.18184220430107,81.86560000000007,461,749237,379114,370123,436595,254120,182475,346471,207401,139070,402766,130376,7051,686524,21473,2132,606,86,1653,35434,1329,81338,1290,7266,147388,60325,207713,113208,115716,93450,58536,42743,31646,3066,458365,271733,730098,444954,193520,109813,950,84977,2895,29063,41067,57032,146164,16275,10691,22868,33559,23690,90782,34331,32761,39257,5221,166,307,243,550,52,3,55,3,4,7,8,787,98.0,58.27194866243926
Madhya Pradesh,Ashoknagar,24.63098846153845,77.82974493927134,459,845071,443837,401234,469109,290304,178805,315270,231829,83441,529801,122387,10559,778214,40707,635,8009,1352,15094,27,1033,84720,619,6016,169606,37135,206741,148647,117053,62802,51499,29551,22791,3466,435809,359525,795334,535410,194772,114131,758,43637,2373,23638,42898,81251,162759,5484,7008,19576,26584,19389,85945,32336,34220,49792,8383,176,337,238,575,27,18,45,15,24,39,24,861,90.0,55.51119373401762
Madhya Pradesh,Balaghat,21.80020720640569,80.42170053380796,457,1701698,842178,859520,1147623,626468,521155,893014,488610,404404,808684,459796,19245,1519384,38542,5295,1050,72162,4778,58064,2423,277927,1712,13306,400074,70793,470867,290699,312640,235251,168635,126308,74213,7414,1215160,493415,1708575,969773,453605,276799,1521,252422,4045,46168,82475,100910,366925,16421,20627,45725,66352,54919,230275,91010,84346,89463,8220,347,668,472,1140,68,35,103,32,51,83,35,1709,102.0,67.43987476038639
Madhya Pradesh,Barwani,21.702135714285724,74.91004719710673,441,1385881,699340,686541,549926,313642,236284,653897,365928,287969,731984,267196,7451,1318869,58222,2967,2361,416,2289,263,494,181139,1158,8516,250358,48912,299270,157337,137116,74067,59100,42649,30754,2581,503604,825034,1328638,923665,302833,158594,789,51163,3102,31152,48847,70169,224957,12865,5580,17742,23322,20963,102717,36524,45230,89149,27873,315,561,321,882,19,26,45,22,36,58,35,1336,98.0,39.68060749804636
Madhya Pradesh,Betul,21.964626315789477,77.7873428189117,447,1575362,799236,776126,939769,529783,409986,786980,453887,333093,788382,358157,11849,1505745,37590,3271,1078,9651,3759,13048,1220,230974,2109,13755,318945,87704,406649,239114,232532,176325,140402,105696,82761,5876,982706,603098,1585804,938819,392728,242592,1223,114524,5740,59230,94586,121106,284681,23266,11870,30101,41971,37702,178031,70160,70169,92643,14429,344,678,541,1219,103,40,143,34,56,90,47,1845,97.0,59.654162027521295
Madhya Pradesh,Bhind,26.35951126187245,78.7618324287653,420,1703005,926843,776162,1094917,676513,418404,520768,455775,64993,1182237,158266,9838,1595400,66776,973,4047,12215,19950,73,3571,107819,1166,14368,271211,88385,359596,202629,261162,199044,140743,96011,50222,8059,957870,388473,1346343,1040736,399676,258588,4005,165675,4463,46137,75539,177168,288622,7464,9939,22269,32208,25527,126610,46066,55017,101448,37990,379,712,411,1123,44,57,101,52,84,136,47,1786,84.0,64.29323460588783
